date,team.name,team.ID,opponent.name,opponent.ID,team.score,opponent.score,game.location,no.overtime
12/30/2017,Gardner-Webb Runnin&#x27; Bulldogs,1092,Converse,8935,70,67,NA,NA
1/2/2018,Gardner-Webb Runnin&#x27; Bulldogs,1092,@ High Point,19651,82,59,NA,NA
1/6/2018,Gardner-Webb Runnin&#x27; Bulldogs,1092,Radford,563,80,83,NA,NA
1/9/2018,Gardner-Webb Runnin&#x27; Bulldogs,1092,@ Longwood,363,69,53,NA,NA
1/13/2018,Gardner-Webb Runnin&#x27; Bulldogs,1092,Liberty,355,61,54,NA,NA
1/16/2018,Gardner-Webb Runnin&#x27; Bulldogs,1092,@ Presbyterian,1320,60,85,NA,NA
1/20/2018,Gardner-Webb Runnin&#x27; Bulldogs,1092,Charleston So.,48,69,72,NA,NA
1/23/2018,Gardner-Webb Runnin&#x27; Bulldogs,1092,Campbell,115,68,52,NA,NA
1/27/2018,Gardner-Webb Runnin&#x27; Bulldogs,1092,@ Winthrop,792,44,73,NA,NA
1/30/2018,Gardner-Webb Runnin&#x27; Bulldogs,1092,UNC Asheville,456,66,59,NA,NA
2/3/2018,Gardner-Webb Runnin&#x27; Bulldogs,1092,@ Radford,563,60,61,NA,NA
2/6/2018,Gardner-Webb Runnin&#x27; Bulldogs,1092,@ Liberty,355,46,66,NA,NA
2/10/2018,Gardner-Webb Runnin&#x27; Bulldogs,1092,Winthrop,792,41,59,NA,NA
2/13/2018,Gardner-Webb Runnin&#x27; Bulldogs,1092,Longwood,363,68,55,NA,NA
2/17/2018,Gardner-Webb Runnin&#x27; Bulldogs,1092,@ Charleston So.,48,52,41,NA,NA
2/20/2018,Gardner-Webb Runnin&#x27; Bulldogs,1092,Presbyterian,1320,75,59,NA,NA
2/24/2018,Gardner-Webb Runnin&#x27; Bulldogs,1092,High Point,19651,50,60,NA,NA
2/27/2018,Gardner-Webb Runnin&#x27; Bulldogs,1092,@ Campbell,115,54,47,NA,NA
3/3/2018,Gardner-Webb Runnin&#x27; Bulldogs,1092,@ UNC Asheville,456,55,63,NA,NA
3/8/2018,Gardner-Webb Runnin&#x27; Bulldogs,1092,"Winthrop <br/>@ Lynchburg, Va. (Vines Center)",792,60,62,NA,NA
3/9/2018,Gardner-Webb Runnin&#x27; Bulldogs,1092,"Radford <br/>@ Lynchburg, Va. (Vines Center)",563,68,57,NA,NA
11/10/2017,UCLA Bruins,110,San Jose St.,630,51,53,NA,NA
11/12/2017,UCLA Bruins,110,Presbyterian,1320,129,69,NA,NA
11/18/2017,UCLA Bruins,110,Baylor,51,76,40,NA,NA
11/21/2017,UCLA Bruins,110,UConn,164,82,68,NA,NA
11/24/2017,UCLA Bruins,110,"Kansas St. <br/>@ Las Vegas, Nev.",327,60,78,NA,NA
11/25/2017,UCLA Bruins,110,"Creighton <br/>@ South Point Arena (Las Vegas, NV)",169,64,55,NA,NA
11/28/2017,UCLA Bruins,110,UC Riverside,111,72,63,NA,NA
12/3/2017,UCLA Bruins,110,UC Santa Barbara,104,68,48,NA,NA
12/8/2017,UCLA Bruins,110,@ Oklahoma St.,521,74,44,NA,NA
12/17/2017,UCLA Bruins,110,@ Seton Hall,635,72,87,NA,NA
12/20/2017,UCLA Bruins,110,@ Fordham,236,77,68,NA,NA
12/29/2017,UCLA Bruins,110,@ Stanford,674,67,30,NA,NA
12/31/2017,UCLA Bruins,110,@ California,107,65,76,NA,NA
1/5/2018,UCLA Bruins,110,Oregon St.,528,82,46,NA,NA
1/7/2018,UCLA Bruins,110,Oregon,529,84,49,NA,NA
1/12/2018,UCLA Bruins,110,@ Utah,732,61,70,NA,NA
1/14/2018,UCLA Bruins,110,@ Colorado,157,81,74,NA,NA
1/19/2018,UCLA Bruins,110,California,107,93,55,NA,NA
1/21/2018,UCLA Bruins,110,Stanford,674,60,52,NA,NA
1/26/2018,UCLA Bruins,110,@ Washington,756,64,53,NA,NA
1/28/2018,UCLA Bruins,110,@ Washington St.,754,86,69,NA,NA
2/2/2018,UCLA Bruins,110,Southern California,657,79,71,NA,NA
2/5/2018,UCLA Bruins,110,@ Southern California,657,59,46,NA,NA
2/9/2018,UCLA Bruins,110,Arizona,29,84,70,NA,NA
2/11/2018,UCLA Bruins,110,Arizona St.,28,69,46,NA,NA
2/16/2018,UCLA Bruins,110,@ Oregon St.,528,71,63,NA,NA
2/19/2018,UCLA Bruins,110,@ Oregon,529,64,67,NA,NA
2/22/2018,UCLA Bruins,110,Colorado,157,94,101,NA,NA
2/24/2018,UCLA Bruins,110,Utah,732,73,67,NA,NA
3/2/2018,UCLA Bruins,110,"California <br/>@ Seattle, Wash. (KeyArena)",107,78,71,NA,NA
3/3/2018,UCLA Bruins,110,"Oregon <br/>@ Seattle, Wash. (KeyArena)",529,77,74,NA,NA
3/17/2018,UCLA Bruins,110,American,23,62,65,NA,NA
3/19/2018,UCLA Bruins,110,Creighton,169,71,60,NA,NA
3/23/2018,UCLA Bruins,110,"Texas <br/>@ Sprint Center - Kansas City, Mo.",703,86,64,NA,NA
3/25/2018,UCLA Bruins,110,"Mississippi St. <br/>@ Sprint Center - Kansas City, Mo.",430,84,75,NA,NA
11/10/2017,Grand Canyon Lopes,1104,Rice,574,73,89,NA,NA
11/12/2017,Grand Canyon Lopes,1104,Duke,193,59,69,NA,NA
11/16/2017,Grand Canyon Lopes,1104,@ Cal Poly,90,61,74,NA,NA
11/19/2017,Grand Canyon Lopes,1104,@ UNLV,465,69,75,NA,NA
11/25/2017,Grand Canyon Lopes,1104,@ Valparaiso,735,67,53,NA,NA
12/1/2017,Grand Canyon Lopes,1104,@ Fla. Atlantic,229,75,80,NA,NA
12/3/2017,Grand Canyon Lopes,1104,@ Bethune-Cookman,61,77,73,NA,NA
12/7/2017,Grand Canyon Lopes,1104,Long Beach St.,99,60,69,NA,NA
12/10/2017,Grand Canyon Lopes,1104,@ Washington,756,63,65,NA,NA
12/14/2017,Grand Canyon Lopes,1104,@ Northern Ariz.,501,65,79,NA,NA
12/18/2017,Grand Canyon Lopes,1104,Southern Utah,667,72,54,NA,NA
12/21/2017,Grand Canyon Lopes,1104,Santa Clara,631,59,54,NA,NA
1/6/2018,Grand Canyon Lopes,1104,Seattle U,1356,75,51,NA,NA
1/11/2018,Grand Canyon Lopes,1104,@ New Mexico St.,472,74,63,NA,NA
1/13/2018,Grand Canyon Lopes,1104,@ UTRGV,536,60,64,NA,NA
1/18/2018,Grand Canyon Lopes,1104,Chicago St.,136,65,59,NA,NA
1/20/2018,Grand Canyon Lopes,1104,UMKC,2707,64,36,NA,NA
1/27/2018,Grand Canyon Lopes,1104,Utah Valley,30024,59,62,NA,NA
2/1/2018,Grand Canyon Lopes,1104,@ UMKC,2707,81,61,NA,NA
2/3/2018,Grand Canyon Lopes,1104,@ Chicago St.,136,82,84,NA,NA
2/8/2018,Grand Canyon Lopes,1104,UTRGV,536,59,43,NA,NA
2/10/2018,Grand Canyon Lopes,1104,New Mexico St.,472,59,58,NA,NA
2/17/2018,Grand Canyon Lopes,1104,CSU Bakersfield,94,50,34,NA,NA
2/22/2018,Grand Canyon Lopes,1104,@ Seattle U,1356,40,69,NA,NA
2/24/2018,Grand Canyon Lopes,1104,@ Utah Valley,30024,64,57,NA,NA
3/3/2018,Grand Canyon Lopes,1104,@ CSU Bakersfield,94,64,84,NA,NA
3/7/2018,Grand Canyon Lopes,1104,"Utah Valley <br/>@ Las Vegas, Nev. (Orleans Arena)",30024,77,76,NA,NA
3/9/2018,Grand Canyon Lopes,1104,"CSU Bakersfield <br/>@ Las Vegas, Nev. (Orleans Arena)",94,72,56,NA,NA
11/10/2017,UC Riverside Highlanders,111,Loyola Marymount,370,55,61,NA,NA
11/13/2017,UC Riverside Highlanders,111,Southern California,657,59,67,NA,NA
11/17/2017,UC Riverside Highlanders,111,@ Stanford,674,46,64,NA,NA
11/19/2017,UC Riverside Highlanders,111,@ Fresno St.,96,43,53,NA,NA
11/24/2017,UC Riverside Highlanders,111,"SMU <br/>@ Reno, Nev. | Lawlor Events Center",663,68,56,NA,NA
11/26/2017,UC Riverside Highlanders,111,"Sacramento St. <br/>@ Reno, Nev. | Lawlor Events Center",102,51,73,NA,NA
11/28/2017,UC Riverside Highlanders,111,@ UCLA,110,72,99,NA,NA
12/2/2017,UC Riverside Highlanders,111,"UNLV <br/>@ Wells Fargo Arena (Tempe,Ariz.)",465,48,68,NA,NA
12/3/2017,UC Riverside Highlanders,111,@ Arizona St.,28,95,88,NA,NA
12/6/2017,UC Riverside Highlanders,111,CSU Bakersfield,94,48,73,NA,NA
12/17/2017,UC Riverside Highlanders,111,@ Iowa St.,311,68,65,NA,NA
12/19/2017,UC Riverside Highlanders,111,@ South Dakota,650,66,89,NA,NA
12/22/2017,UC Riverside Highlanders,111,@ Minnesota,428,66,75,NA,NA
12/30/2017,UC Riverside Highlanders,111,UTEP,704,75,101,NA,NA
1/4/2018,UC Riverside Highlanders,111,Cal Poly,90,62,73,NA,NA
1/6/2018,UC Riverside Highlanders,111,Long Beach St.,99,82,87,NA,NA
1/11/2018,UC Riverside Highlanders,111,@ UC Davis,108,77,53,NA,NA
1/13/2018,UC Riverside Highlanders,111,Cal St. Fullerton,97,63,74,NA,NA
1/18/2018,UC Riverside Highlanders,111,Hawaii,277,63,50,NA,NA
1/20/2018,UC Riverside Highlanders,111,@ CSUN,101,79,57,NA,NA
1/25/2018,UC Riverside Highlanders,111,UC Irvine,109,55,60,NA,NA
1/27/2018,UC Riverside Highlanders,111,@ Hawaii,277,71,81,NA,NA
2/3/2018,UC Riverside Highlanders,111,@ Cal Poly,90,57,63,NA,NA
2/8/2018,UC Riverside Highlanders,111,UC Santa Barbara,104,73,91,NA,NA
2/10/2018,UC Riverside Highlanders,111,@ UC Irvine,109,84,76,NA,NA
2/15/2018,UC Riverside Highlanders,111,CSUN,101,63,76,NA,NA
2/22/2018,UC Riverside Highlanders,111,@ Cal St. Fullerton,97,69,58,NA,NA
2/24/2018,UC Riverside Highlanders,111,@ UC Santa Barbara,104,62,71,NA,NA
3/1/2018,UC Riverside Highlanders,111,@ Long Beach St.,99,70,72,NA,NA
3/3/2018,UC Riverside Highlanders,111,UC Davis,108,58,70,NA,NA
3/6/2018,UC Riverside Highlanders,111,Long Beach St. <br/>@ Titan Gym,99,76,62,NA,NA
3/7/2018,UC Riverside Highlanders,111,UC Irvine <br/>@ Titan Gym,109,79,66,NA,NA
3/9/2018,UC Riverside Highlanders,111,"UC Davis <br/>@ Anaheim, Calif. (Honda Center)",108,86,74,NA,NA
11/12/2017,Campbell Camels,115,@ Kansas,328,46,49,NA,NA
11/17/2017,Campbell Camels,115,William Peace,17094,48,66,NA,NA
11/19/2017,Campbell Camels,115,USC Upstate,10411,94,42,NA,NA
11/22/2017,Campbell Camels,115,@ Col. of Charleston,1014,69,49,NA,NA
11/25/2017,Campbell Camels,115,@ UNC Greensboro,459,53,45,NA,NA
11/30/2017,Campbell Camels,115,Mercer,406,72,61,NA,NA
12/4/2017,Campbell Camels,115,Western Caro.,769,57,58,NA,NA
12/18/2017,Campbell Camels,115,Norfolk St.,485,78,39,NA,NA
12/21/2017,Campbell Camels,115,@ N.C. Central,489,27,53,NA,NA
12/29/2017,Campbell Camels,115,@ Howard,290,58,51,NA,NA
1/2/2018,Campbell Camels,115,UNC Asheville,456,61,63,NA,NA
1/6/2018,Campbell Camels,115,@ Winthrop,792,52,60,NA,NA
1/9/2018,Campbell Camels,115,Charleston So.,48,72,48,NA,NA
1/13/2018,Campbell Camels,115,@ Presbyterian,1320,58,49,NA,NA
1/16/2018,Campbell Camels,115,High Point,19651,59,65,NA,NA
1/20/2018,Campbell Camels,115,@ Liberty,355,53,62,NA,NA
1/23/2018,Campbell Camels,115,@ Gardner-Webb,1092,42,60,NA,NA
1/27/2018,Campbell Camels,115,Longwood,363,73,44,NA,NA
1/30/2018,Campbell Camels,115,Radford,563,58,48,NA,NA
2/3/2018,Campbell Camels,115,@ High Point,19651,50,51,NA,NA
2/6/2018,Campbell Camels,115,@ Charleston So.,48,51,44,NA,NA
2/10/2018,Campbell Camels,115,Liberty,355,59,63,NA,NA
2/13/2018,Campbell Camels,115,Presbyterian,1320,33,46,NA,NA
2/17/2018,Campbell Camels,115,@ Longwood,363,53,40,NA,NA
2/20/2018,Campbell Camels,115,@ UNC Asheville,456,50,57,NA,NA
2/24/2018,Campbell Camels,115,Winthrop,792,33,38,NA,NA
2/27/2018,Campbell Camels,115,Gardner-Webb,1092,57,45,NA,NA
3/3/2018,Campbell Camels,115,@ Radford,563,63,55,NA,NA
3/9/2018,Campbell Camels,115,@ UNC Asheville,456,36,56,NA,NA
11/10/2017,Kennesaw St. Owls,1157,@ Clemson,147,42,47,NA,NA
11/13/2017,Kennesaw St. Owls,1157,@ Ole Miss,433,28,41,NA,NA
11/15/2017,Kennesaw St. Owls,1157,@ Georgia Tech,255,63,92,NA,NA
11/18/2017,Kennesaw St. Owls,1157,@ Furman,244,48,86,NA,NA
11/21/2017,Kennesaw St. Owls,1157,@ Presbyterian,1320,59,78,NA,NA
11/24/2017,Kennesaw St. Owls,1157,"Maryland <br/>@ Watsco Center | Coral Gables, Fla.",392,60,51,NA,NA
11/26/2017,Kennesaw St. Owls,1157,"Maine <br/>@ Watsco Center | Coral Gables, Fla.",380,35,89,NA,NA
11/30/2017,Kennesaw St. Owls,1157,Georgia St.,254,39,75,NA,NA
12/4/2017,Kennesaw St. Owls,1157,East Carolina,196,81,65,NA,NA
12/15/2017,Kennesaw St. Owls,1157,@ Ga. Southern,253,56,66,NA,NA
1/6/2018,Kennesaw St. Owls,1157,Lipscomb,28600,60,58,NA,NA
1/13/2018,Kennesaw St. Owls,1157,@ North Florida,2711,62,64,NA,NA
1/15/2018,Kennesaw St. Owls,1157,@ Jacksonville,316,72,77,NA,NA
1/20/2018,Kennesaw St. Owls,1157,FGCU,28755,49,84,NA,NA
1/22/2018,Kennesaw St. Owls,1157,Stetson,678,57,78,NA,NA
1/27/2018,Kennesaw St. Owls,1157,@ USC Upstate,10411,66,49,NA,NA
2/1/2018,Kennesaw St. Owls,1157,NJIT,471,61,65,NA,NA
2/3/2018,Kennesaw St. Owls,1157,USC Upstate,10411,80,65,NA,NA
2/7/2018,Kennesaw St. Owls,1157,@ NJIT,471,64,70,NA,NA
2/10/2018,Kennesaw St. Owls,1157,Jacksonville,316,61,58,NA,NA
2/12/2018,Kennesaw St. Owls,1157,North Florida,2711,49,67,NA,NA
2/17/2018,Kennesaw St. Owls,1157,@ Stetson,678,44,68,NA,NA
2/19/2018,Kennesaw St. Owls,1157,@ FGCU,28755,53,96,NA,NA
2/24/2018,Kennesaw St. Owls,1157,@ Lipscomb,28600,51,78,NA,NA
3/2/2018,Kennesaw St. Owls,1157,@ Jacksonville,316,52,69,NA,NA
11/10/2017,Canisius Golden Griffins,116,Colgate,153,52,79,NA,NA
11/15/2017,Canisius Golden Griffins,116,St. Bonaventure,596,63,70,NA,NA
11/19/2017,Canisius Golden Griffins,116,@ Bowling Green,71,71,69,NA,NA
11/22/2017,Canisius Golden Griffins,116,Cornell,167,71,57,NA,NA
11/26/2017,Canisius Golden Griffins,116,@ Bucknell,83,59,67,NA,NA
11/29/2017,Canisius Golden Griffins,116,Oakland,514,57,76,NA,NA
12/3/2017,Canisius Golden Griffins,116,@ Miami (OH),414,48,83,NA,NA
12/7/2017,Canisius Golden Griffins,116,@ Buffalo,86,47,72,NA,NA
12/16/2017,Canisius Golden Griffins,116,Morehead St.,444,47,73,NA,NA
12/19/2017,Canisius Golden Griffins,116,@ UTRGV,536,52,76,NA,NA
12/20/2017,Canisius Golden Griffins,116,"Middle Tenn. <br/>@ Edinburg, TX (UTRGV Fieldhouse)",419,46,63,NA,NA
12/29/2017,Canisius Golden Griffins,116,Fairfield,220,45,55,NA,NA
1/2/2018,Canisius Golden Griffins,116,@ Iona,310,52,56,NA,NA
1/4/2018,Canisius Golden Griffins,116,@ Manhattan,381,53,49,NA,NA
1/7/2018,Canisius Golden Griffins,116,@ Rider,576,39,58,NA,NA
1/11/2018,Canisius Golden Griffins,116,Manhattan,381,54,70,NA,NA
1/13/2018,Canisius Golden Griffins,116,Siena,639,56,59,NA,NA
1/18/2018,Canisius Golden Griffins,116,@ Saint Peter's,617,65,57,NA,NA
1/20/2018,Canisius Golden Griffins,116,@ Monmouth,439,66,53,NA,NA
1/26/2018,Canisius Golden Griffins,116,Quinnipiac,562,60,48,NA,NA
1/28/2018,Canisius Golden Griffins,116,Marist,386,55,84,NA,NA
2/1/2018,Canisius Golden Griffins,116,Niagara,482,53,78,NA,NA
2/5/2018,Canisius Golden Griffins,116,Saint Peter's,617,64,60,NA,NA
2/9/2018,Canisius Golden Griffins,116,@ Quinnipiac,562,52,49,NA,NA
2/11/2018,Canisius Golden Griffins,116,@ Marist,386,39,64,NA,NA
2/16/2018,Canisius Golden Griffins,116,Monmouth,439,47,58,NA,NA
2/18/2018,Canisius Golden Griffins,116,Rider,576,62,50,NA,NA
2/20/2018,Canisius Golden Griffins,116,@ Niagara,482,54,62,NA,NA
2/23/2018,Canisius Golden Griffins,116,@ Siena,639,72,66,NA,NA
3/1/2018,Canisius Golden Griffins,116,"Monmouth <br/>@ Albany, NY - Times Union Center",439,59,68,NA,NA
11/10/2017,Central Conn. St. Blue Devils,127,@ West Virginia,768,58,61,NA,NA
11/12/2017,Central Conn. St. Blue Devils,127,@ Virginia,746,52,102,NA,NA
11/16/2017,Central Conn. St. Blue Devils,127,Brown,80,59,103,NA,NA
11/20/2017,Central Conn. St. Blue Devils,127,@ Penn St.,539,55,78,NA,NA
11/27/2017,Central Conn. St. Blue Devils,127,Albany (NY),14,66,83,NA,NA
11/29/2017,Central Conn. St. Blue Devils,127,Morgan St.,446,60,72,NA,NA
12/2/2017,Central Conn. St. Blue Devils,127,@ Duquesne,194,41,61,NA,NA
12/6/2017,Central Conn. St. Blue Devils,127,@ Hartford,272,58,83,NA,NA
12/9/2017,Central Conn. St. Blue Devils,127,Yale,813,52,68,NA,NA
12/17/2017,Central Conn. St. Blue Devils,127,@ Stony Brook,683,62,75,NA,NA
12/21/2017,Central Conn. St. Blue Devils,127,@ Vermont,738,55,60,NA,NA
12/29/2017,Central Conn. St. Blue Devils,127,Mt. St. Mary's,450,48,62,NA,NA
12/31/2017,Central Conn. St. Blue Devils,127,Wagner,748,56,68,NA,NA
1/6/2018,Central Conn. St. Blue Devils,127,@ Bryant,81,59,56,NA,NA
1/13/2018,Central Conn. St. Blue Devils,127,Sacred Heart,590,50,66,NA,NA
1/15/2018,Central Conn. St. Blue Devils,127,@ Fairleigh Dickinson,222,69,59,NA,NA
1/20/2018,Central Conn. St. Blue Devils,127,St. Francis Brooklyn,599,49,78,NA,NA
1/22/2018,Central Conn. St. Blue Devils,127,LIU Brooklyn,361,70,78,NA,NA
1/27/2018,Central Conn. St. Blue Devils,127,@ Saint Francis (PA),600,54,61,NA,NA
1/29/2018,Central Conn. St. Blue Devils,127,@ Robert Morris,579,59,87,NA,NA
2/3/2018,Central Conn. St. Blue Devils,127,@ Sacred Heart,590,47,66,NA,NA
2/5/2018,Central Conn. St. Blue Devils,127,Fairleigh Dickinson,222,73,71,NA,NA
2/10/2018,Central Conn. St. Blue Devils,127,Bryant,81,76,56,NA,NA
2/17/2018,Central Conn. St. Blue Devils,127,@ Wagner,748,66,59,NA,NA
2/19/2018,Central Conn. St. Blue Devils,127,@ Mt. St. Mary's,450,66,64,NA,NA
2/24/2018,Central Conn. St. Blue Devils,127,Saint Francis (PA),600,56,76,NA,NA
2/26/2018,Central Conn. St. Blue Devils,127,Robert Morris,579,75,85,NA,NA
3/2/2018,Central Conn. St. Blue Devils,127,@ St. Francis Brooklyn,599,51,67,NA,NA
3/4/2018,Central Conn. St. Blue Devils,127,@ LIU Brooklyn,361,83,77,NA,NA
3/7/2018,Central Conn. St. Blue Devils,127,@ Robert Morris,579,57,63,NA,NA
11/10/2017,UCF Knights,128,Mercer,406,54,60,NA,NA
11/13/2017,UCF Knights,128,@ Chattanooga,693,64,73,NA,NA
11/17/2017,UCF Knights,128,@ Gardner-Webb,1092,58,57,NA,NA
11/19/2017,UCF Knights,128,@ Virginia Tech,742,65,30,NA,NA
11/22/2017,UCF Knights,128,Elon,1068,69,86,NA,NA
11/25/2017,UCF Knights,128,IUPUI,2699,57,71,NA,NA
11/26/2017,UCF Knights,128,UNI,504,63,59,NA,NA
11/30/2017,UCF Knights,128,@ Samford,625,53,43,NA,NA
12/10/2017,UCF Knights,128,Ga. Southern,253,51,58,NA,NA
12/13/2017,UCF Knights,128,@ Boston U.,68,62,38,NA,NA
12/17/2017,UCF Knights,128,@ UC Davis,108,47,32,NA,NA
12/20/2017,UCF Knights,128,@ Pacific,534,62,55,NA,NA
12/28/2017,UCF Knights,128,Davidson,173,74,78,NA,NA
12/30/2017,UCF Knights,128,Temple,690,62,54,NA,NA
1/3/2018,UCF Knights,128,@ SMU,663,76,46,NA,NA
1/6/2018,UCF Knights,128,Wichita St.,782,60,42,NA,NA
1/9/2018,UCF Knights,128,@ UConn,164,59,53,NA,NA
1/14/2018,UCF Knights,128,@ South Fla.,651,44,80,NA,NA
1/17/2018,UCF Knights,128,Tulane,718,45,62,NA,NA
1/20/2018,UCF Knights,128,SMU,663,59,51,NA,NA
1/27/2018,UCF Knights,128,@ Tulsa,719,58,43,NA,NA
1/30/2018,UCF Knights,128,@ Cincinnati,140,47,44,NA,NA
2/3/2018,UCF Knights,128,Memphis,404,50,38,NA,NA
2/7/2018,UCF Knights,128,UConn,164,61,41,NA,NA
2/10/2018,UCF Knights,128,@ Temple,690,37,55,NA,NA
2/18/2018,UCF Knights,128,South Fla.,651,64,57,NA,NA
2/21/2018,UCF Knights,128,@ Memphis,404,68,77,NA,NA
2/24/2018,UCF Knights,128,@ Houston,288,63,40,NA,NA
2/26/2018,UCF Knights,128,East Carolina,196,64,59,NA,NA
3/4/2018,UCF Knights,128,"Temple <br/>@ Mohegan Sun Arena - Uncasville, Conn.",690,75,54,NA,NA
3/5/2018,UCF Knights,128,"South Fla. <br/>@ Mohegan Sun Arena - Uncasville, Conn.",651,77,70,NA,NA
3/14/2018,UCF Knights,128,Jacksonville,316,59,74,NA,NA
3/18/2018,UCF Knights,128,@ Alabama,8,65,60,NA,NA
11/10/2017,Central Mich. Chippewas,129,Purdue,559,61,80,NA,NA
11/14/2017,Central Mich. Chippewas,129,Vanderbilt,736,69,79,NA,NA
11/17/2017,Central Mich. Chippewas,129,Col. of Charleston,1014,92,75,NA,NA
11/24/2017,Central Mich. Chippewas,129,San Diego St. <br/>@ Bimini Bahamas,626,79,58,NA,NA
11/25/2017,Central Mich. Chippewas,129,Iowa St. <br/>@ Bimini Bahamas,311,85,76,NA,NA
12/3/2017,Central Mich. Chippewas,129,@ Oakland,514,96,47,NA,NA
12/7/2017,Central Mich. Chippewas,129,@ SIUE,660,103,85,NA,NA
12/9/2017,Central Mich. Chippewas,129,@ Indiana St.,305,94,56,NA,NA
12/17/2017,Central Mich. Chippewas,129,@ Duquesne,194,77,67,NA,NA
12/21/2017,Central Mich. Chippewas,129,Quinnipiac,562,61,64,NA,NA
12/30/2017,Central Mich. Chippewas,129,@ Ball St.,47,70,84,NA,NA
1/3/2018,Central Mich. Chippewas,129,Ohio,519,69,65,NA,NA
1/6/2018,Central Mich. Chippewas,129,@ Miami (OH),414,82,58,NA,NA
1/10/2018,Central Mich. Chippewas,129,Bowling Green,71,84,66,NA,NA
1/13/2018,Central Mich. Chippewas,129,Kent St.,331,90,54,NA,NA
1/17/2018,Central Mich. Chippewas,129,@ Northern Ill.,503,88,84,NA,NA
1/20/2018,Central Mich. Chippewas,129,@ Akron,5,81,78,NA,NA
1/27/2018,Central Mich. Chippewas,129,Western Mich.,774,95,86,NA,NA
1/31/2018,Central Mich. Chippewas,129,Buffalo,86,74,70,NA,NA
2/3/2018,Central Mich. Chippewas,129,@ Eastern Mich.,204,86,79,NA,NA
2/7/2018,Central Mich. Chippewas,129,@ Ohio,519,95,72,NA,NA
2/10/2018,Central Mich. Chippewas,129,Toledo,709,74,72,NA,NA
2/14/2018,Central Mich. Chippewas,129,@ Buffalo,86,85,47,NA,NA
2/17/2018,Central Mich. Chippewas,129,Eastern Mich.,204,82,85,NA,NA
2/21/2018,Central Mich. Chippewas,129,Northern Ill.,503,95,82,NA,NA
2/24/2018,Central Mich. Chippewas,129,@ Western Mich.,774,91,77,NA,NA
2/28/2018,Central Mich. Chippewas,129,Ball St.,47,78,62,NA,NA
3/3/2018,Central Mich. Chippewas,129,@ Toledo,709,88,80,NA,NA
3/7/2018,Central Mich. Chippewas,129,"Eastern Mich. <br/>@ Cleveland, Ohio (Quicken Loans Arena)",204,72,67,NA,NA
3/9/2018,Central Mich. Chippewas,129,"Miami (OH) <br/>@ Cleveland, Ohio (Quicken Loans Arena)",414,67,64,NA,NA
3/10/2018,Central Mich. Chippewas,129,"Buffalo <br/>@ Cleveland, Ohio (Quicken Loans Arena)",86,61,58,NA,NA
3/17/2018,Central Mich. Chippewas,129,"LSU <br/>@ Columbus, Ohio (St. John Arena)",365,96,91,NA,NA
3/19/2018,Central Mich. Chippewas,129,@ Ohio St.,518,78,69,NA,NA
3/24/2018,Central Mich. Chippewas,129,"Oregon <br/>@ Spokane Arena - Spokane, Washington",529,95,78,NA,NA
11/10/2017,Presbyterian Blue Hose,1320,@ San Diego St.,626,69,83,NA,NA
11/12/2017,Presbyterian Blue Hose,1320,@ UCLA,110,50,77,NA,NA
11/15/2017,Presbyterian Blue Hose,1320,@ USC Upstate,10411,40,76,NA,NA
11/18/2017,Presbyterian Blue Hose,1320,@ Chattanooga,693,83,69,NA,NA
11/21/2017,Presbyterian Blue Hose,1320,Kennesaw St.,1157,51,71,NA,NA
11/26/2017,Presbyterian Blue Hose,1320,@ Duke,193,51,60,NA,NA
12/1/2017,Presbyterian Blue Hose,1320,@ Belmont,14927,45,79,NA,NA
12/5/2017,Presbyterian Blue Hose,1320,@ North Carolina,457,48,90,NA,NA
12/17/2017,Presbyterian Blue Hose,1320,N.C. Central,489,56,91,NA,NA
12/21/2017,Presbyterian Blue Hose,1320,UNC Greensboro,459,69,60,NA,NA
12/30/2017,Presbyterian Blue Hose,1320,Furman,244,57,64,NA,NA
1/2/2018,Presbyterian Blue Hose,1320,Liberty,355,76,75,NA,NA
1/6/2018,Presbyterian Blue Hose,1320,@ Longwood,363,64,76,NA,NA
1/9/2018,Presbyterian Blue Hose,1320,@ High Point,19651,56,66,NA,NA
1/13/2018,Presbyterian Blue Hose,1320,Campbell,115,55,81,NA,NA
1/16/2018,Presbyterian Blue Hose,1320,Gardner-Webb,1092,65,59,NA,NA
1/20/2018,Presbyterian Blue Hose,1320,@ Radford,563,72,69,NA,NA
1/23/2018,Presbyterian Blue Hose,1320,Winthrop,792,55,93,NA,NA
1/27/2018,Presbyterian Blue Hose,1320,@ UNC Asheville,456,78,45,NA,NA
1/30/2018,Presbyterian Blue Hose,1320,Charleston So.,48,76,74,NA,NA
2/3/2018,Presbyterian Blue Hose,1320,@ Liberty,355,61,64,NA,NA
2/6/2018,Presbyterian Blue Hose,1320,@ Winthrop,792,55,63,NA,NA
2/10/2018,Presbyterian Blue Hose,1320,Longwood,363,64,58,NA,NA
2/13/2018,Presbyterian Blue Hose,1320,@ Campbell,115,60,75,NA,NA
2/17/2018,Presbyterian Blue Hose,1320,High Point,19651,40,53,NA,NA
2/20/2018,Presbyterian Blue Hose,1320,@ Gardner-Webb,1092,62,55,NA,NA
2/24/2018,Presbyterian Blue Hose,1320,Radford,563,60,50,NA,NA
2/27/2018,Presbyterian Blue Hose,1320,UNC Asheville,456,40,64,NA,NA
